index	P(0)	P(1)	P(2)	Pw	Cd0(0)	Cd0(1)	Cd0(2)	N(0)	N(1)	N(2)	Cd(0)	Cd(1)	Cd(2)	Cd(3)
1079	0.0639313	1.15523	-0.0629993	1	0.437434	0.277809	0.171441	0.347457	-0.302414	-0.887592	0.58	0.403061	0.33872	1
1080	0.0397688	1.20262	-0.079705	1	0.417885	0.263123	0.158561	0.00384572	-0.287529	-0.957764	0.58	0.403061	0.33872	1
1081	0.0437155	1.17838	-0.074192	1	0.417885	0.270498	0.171441	0.0851924	-0.23556	-0.968119	0.58	0.403061	0.33872	1
1082	0.0472159	1.14913	-0.0657638	1	0.417885	0.266356	0.147027	0.198678	-0.283176	-0.938263	0.58	0.403061	0.33872	1
1083	0.0252872	1.19978	-0.0767906	1	0.402403	0.242239	0.147027	-0.107658	-0.245241	-0.963466	0.58	0.403061	0.33872	1
1084	0.0100197	1.19904	-0.0750054	1	0.417885	0.267391	0.164382	-0.199999	-0.211765	-0.956638	0.58	0.403061	0.33872	1
1085	0	1.19732	-0.0728581	1	0.43096	0.280433	0.171441	3.08556e-08	-0.207368	-0.978263	0.58	0.403061	0.33872	1
1086	0.0264112	1.17446	-0.0751077	1	0.417885	0.259565	0.147027	-0.0239596	-0.181097	-0.983173	0.58	0.403061	0.33872	1
1087	0.0300303	1.14453	-0.0668057	1	0.417885	0.266356	0.147027	0.0896179	-0.243967	-0.965634	0.58	0.403061	0.33872	1
1088	0.0106043	1.17254	-0.072493	1	0.417885	0.272326	0.171441	-0.160879	-0.153028	-0.975039	0.58	0.403061	0.33872	1
1089	0	1.17144	-0.0692496	1	0.445201	0.300544	0.173169	1.5317e-08	-0.150783	-0.988567	0.58	0.403061	0.33872	1
1090	0.0119451	1.14046	-0.0662631	1	0.417885	0.27421	0.171441	-0.068235	-0.193876	-0.97865	0.58	0.403061	0.33872	1
1091	0	1.14183	-0.0643357	1	0.462077	0.309067	0.198069	-1.51973e-08	-0.180549	-0.983566	0.58	0.403061	0.33872	1
1092	0.118288	1.20448	0.0482471	1	0.417885	0.274649	0.176816	0.902351	-0.424729	-0.0732709	0.58	0.403061	0.33872	1
1093	0.104236	1.18478	0.062365	1	0.425002	0.281925	0.202924	0.71643	-0.666716	0.205468	0.58	0.403061	0.33872	1
1094	0.0856618	1.17705	0.0756827	1	0.417885	0.287441	0.198069	0.466061	-0.722269	0.510995	0.58	0.403061	0.33872	1
1095	0.0451303	1.18099	0.0944254	1	0.445201	0.291771	0.187821	-0.0155649	-0.55197	0.833719	0.58	0.403061	0.33872	1
1096	0.0624271	1.17653	0.0874406	1	0.417885	0.274326	0.171441	0.253102	-0.648419	0.717978	0.58	0.403061	0.33872	1
1097	0.0835095	1.17137	0.0698789	1	0.403746	0.2761	0.171441	0.543227	-0.653269	0.527394	0.58	0.403061	0.33872	1
1098	0.0923709	1.29828	0.0634654	1	0.417885	0.30027	0.198069	0.455939	0.710328	0.53624	0.58	0.403061	0.33872	1
1099	0.113878	1.2844	0.0547298	1	0.417885	0.277868	0.173872	0.782522	0.47562	0.401802	0.58	0.403061	0.33872	1
1100	0.0927197	1.29082	0.0723526	1	0.424495	0.2892	0.198069	0.440705	0.677929	0.588381	0.58	0.403061	0.33872	1
1101	0.109238	1.28079	0.0669198	1	0.417885	0.287441	0.191413	0.726927	0.489939	0.481183	0.58	0.403061	0.33872	1
1102	0.0906477	1.28347	0.0805836	1	0.424714	0.303877	0.198069	0.415609	0.628158	0.657789	0.58	0.403061	0.33872	1
1103	0.105927	1.27526	0.0765334	1	0.417885	0.274495	0.171441	0.663455	0.47767	0.575898	0.58	0.403061	0.33872	1
1104	0.0891148	1.2758	0.0882165	1	0.443081	0.307648	0.198069	0.390299	0.530637	0.75239	0.58	0.403061	0.33872	1
1105	0.100495	1.2699	0.0854531	1	0.417885	0.29125	0.198069	0.560954	0.419292	0.71381	0.58	0.403061	0.33872	1
1106	0.122394	1.26453	0.050091	1	0.462077	0.31444	0.206591	0.958093	0.200198	0.204885	0.58	0.403061	0.33872	1
1107	0.118187	1.26292	0.0618523	1	0.462077	0.309469	0.208637	0.901857	0.252595	0.350498	0.58	0.403061	0.33872	1
1108	0.114203	1.26043	0.073228	1	0.434154	0.300544	0.198069	0.842113	0.277717	0.462298	0.58	0.403061	0.33872	1
1109	0.108315	1.25851	0.0833897	1	0.430087	0.300683	0.198069	0.714528	0.269845	0.645472	0.58	0.403061	0.33872	1
1110	0.126167	1.23619	0.0487268	1	0.44008	0.299518	0.196628	0.997733	-0.0262902	0.0619482	0.58	0.403061	0.33872	1
1111	0.123544	1.23969	0.0599875	1	0.458386	0.307829	0.201042	0.95893	0.0585232	0.277541	0.58	0.403061	0.33872	1
1112	0.119461	1.24166	0.0725485	1	0.462077	0.339242	0.23074	0.897404	0.110752	0.427083	0.58	0.403061	0.33872	1
1113	0.111722	1.24434	0.0836064	1	0.462077	0.325182	0.23074	0.772375	0.157695	0.61528	0.58	0.403061	0.33872	1
1114	0.121154	1.20895	0.0567489	1	0.417885	0.291367	0.20782	0.929606	-0.352885	0.106324	0.58	0.403061	0.33872	1
1115	0.120251	1.21295	0.0667979	1	0.452584	0.312931	0.218307	0.910041	-0.248851	0.331509	0.58	0.403061	0.33872	1
1116	0.116604	1.21911	0.0782133	1	0.462077	0.323723	0.23074	0.844077	-0.15287	0.51397	0.58	0.403061	0.33872	1
1117	0.110481	1.22892	0.0881302	1	0.470699	0.333135	0.236511	0.734467	-0.0314053	0.677917	0.58	0.403061	0.33872	1
1118	0.0662315	1.30302	0.0707009	1	0.417885	0.269333	0.171441	0.15111	0.770165	0.619686	0.58	0.403061	0.33872	1
1119	0.0692632	1.29584	0.078516	1	0.417885	0.276464	0.171441	0.186563	0.724182	0.663893	0.58	0.403061	0.33872	1
1120	0.0713639	1.28832	0.0850526	1	0.417885	0.285429	0.193265	0.217479	0.652873	0.725576	0.58	0.403061	0.33872	1
1121	0.0756968	1.2791	0.0918013	1	0.440262	0.301516	0.198069	0.238975	0.549868	0.800335	0.58	0.403061	0.33872	1
1122	0.105384	1.1883	0.0694957	1	0.450739	0.326215	0.223206	0.708215	-0.610017	0.355403	0.58	0.403061	0.33872	1
1123	0.106597	1.19525	0.0766296	1	0.462077	0.341914	0.23074	0.680521	-0.504483	0.531401	0.58	0.403061	0.33872	1
1124	0.104767	1.20405	0.0850391	1	0.491021	0.361306	0.250158	0.641518	-0.389518	0.660856	0.58	0.403061	0.33872	1
1125	0.102474	1.21783	0.0927951	1	0.483901	0.350191	0.262251	0.603632	-0.22468	0.764949	0.58	0.403061	0.33872	1
1126	0.044026	1.29701	0.0778105	1	0.417885	0.270498	0.171441	-0.0977747	0.74721	0.657357	0.58	0.403061	0.33872	1
1127	0.0484734	1.29125	0.0852072	1	0.417885	0.283149	0.187821	-0.0406003	0.693318	0.719487	0.58	0.403061	0.33872	1
1128	0.0539071	1.28576	0.0900849	1	0.444774	0.300339	0.198069	0.0288342	0.593823	0.804079	0.58	0.403061	0.33872	1
1129	0.0630075	1.27632	0.0952469	1	0.462077	0.313511	0.198069	0.0777067	0.51003	0.856639	0.58	0.403061	0.33872	1
1130	0.0292523	1.28793	0.0839531	1	0.438944	0.27835	0.18405	-0.288359	0.6461	0.706685	0.58	0.403061	0.33872	1
1131	0.0352325	1.28359	0.0892433	1	0.453639	0.296157	0.192945	-0.202003	0.582143	0.787594	0.58	0.403061	0.33872	1
1132	0.0427781	1.27745	0.0948106	1	0.462077	0.309189	0.198069	-0.0964254	0.498011	0.861793	0.58	0.403061	0.33872	1
1133	0.054511	1.26982	0.0987859	1	0.462077	0.317979	0.198069	-0.0146772	0.445985	0.89492	0.58	0.403061	0.33872	1
1134	0.0206105	1.27699	0.0880997	1	0.462077	0.307788	0.198069	-0.408324	0.52264	0.748411	0.58	0.403061	0.33872	1
1135	0.015085	1.26617	0.0918588	1	0.462077	0.3028	0.198069	-0.503856	0.398622	0.766309	0.58	0.403061	0.33872	1
1136	0.0127709	1.25734	0.093734	1	0.462077	0.288523	0.198069	-0.568963	0.299148	0.766023	0.58	0.403061	0.33872	1
1137	0.0281367	1.27225	0.09381	1	0.462077	0.301603	0.198069	-0.284358	0.481003	0.829323	0.58	0.403061	0.33872	1
1138	0.0360422	1.26857	0.098256	1	0.462077	0.304987	0.198069	-0.162132	0.435286	0.885573	0.58	0.403061	0.33872	1
1139	0.0487328	1.26246	0.101927	1	0.462077	0.308923	0.198069	-0.0601846	0.406692	0.911581	0.58	0.403061	0.33872	1
1140	0.0225154	1.26374	0.0965468	1	0.462077	0.298792	0.198069	-0.348047	0.392643	0.85129	0.58	0.403061	0.33872	1
1141	0.0320535	1.2597	0.101383	1	0.462077	0.304987	0.198069	-0.209629	0.395004	0.894442	0.58	0.403061	0.33872	1
1142	0.0452053	1.25516	0.104986	1	0.462077	0.305005	0.198069	-0.0826868	0.395055	0.914929	0.58	0.403061	0.33872	1
1143	0.0102041	1.24823	0.0950837	1	0.462077	0.287441	0.198069	-0.587737	0.248358	0.769989	0.58	0.403061	0.33872	1
1144	0.00999699	1.23966	0.0971178	1	0.462077	0.303285	0.198069	-0.601158	0.143702	0.786103	0.58	0.403061	0.33872	1
1145	0.0109458	1.23169	0.0985556	1	0.462077	0.287441	0.198069	-0.594347	0.0105273	0.80414	0.58	0.403061	0.33872	1
1146	0.0178082	1.21237	0.102271	1	0.462077	0.285304	0.182828	-0.490442	-0.214784	0.844591	0.58	0.403061	0.33872	1
1147	0.0307	1.19807	0.101847	1	0.456089	0.287142	0.194441	-0.254565	-0.42466	0.868827	0.58	0.403061	0.33872	1
1148	0.0493355	1.18589	0.0980885	1	0.430087	0.273632	0.171441	0.0315366	-0.530037	0.847388	0.58	0.403061	0.33872	1
1149	0.0197463	1.25632	0.0980353	1	0.462077	0.292627	0.198069	-0.414072	0.303802	0.858049	0.58	0.403061	0.33872	1
1150	0.0183773	1.24848	0.0998721	1	0.462077	0.286307	0.190137	-0.445817	0.257124	0.8574	0.58	0.403061	0.33872	1
1151	0.0174637	1.2408	0.101645	1	0.462077	0.287459	0.184492	-0.461337	0.180846	0.868598	0.58	0.403061	0.33872	1
1152	0.0188107	1.23296	0.103392	1	0.451398	0.289276	0.188018	-0.456512	0.065373	0.887312	0.58	0.403061	0.33872	1
1153	0.0257673	1.21625	0.106922	1	0.462077	0.287441	0.198069	-0.35951	-0.154458	0.920269	0.58	0.403061	0.33872	1
1154	0.0372846	1.20434	0.105851	1	0.434711	0.283596	0.181522	-0.149492	-0.374317	0.915172	0.58	0.403061	0.33872	1
1155	0.0657363	1.18198	0.0914228	1	0.417885	0.277348	0.174	0.26876	-0.601321	0.75245	0.58	0.403061	0.33872	1
1156	0.0868099	1.18177	0.0808467	1	0.417885	0.304987	0.198069	0.449899	-0.651403	0.610955	0.58	0.403061	0.33872	1
1157	0.0543781	1.19361	0.101259	1	0.462077	0.28785	0.1984	0.0927364	-0.474154	0.875544	0.58	0.403061	0.33872	1
1158	0.0700851	1.19042	0.0950718	1	0.434154	0.300544	0.198069	0.293012	-0.531318	0.794887	0.58	0.403061	0.33872	1
1159	0.0295032	1.25469	0.102741	1	0.462077	0.304987	0.198069	-0.278974	0.329308	0.90207	0.58	0.403061	0.33872	1
1160	0.0279127	1.24824	0.104273	1	0.462077	0.291771	0.196948	-0.325372	0.27305	0.905305	0.58	0.403061	0.33872	1
1161	0.0277868	1.24224	0.105759	1	0.462077	0.286301	0.193579	-0.344781	0.2201	0.912514	0.58	0.403061	0.33872	1
1162	0.0282258	1.23612	0.107227	1	0.448115	0.285011	0.184644	-0.33312	0.108049	0.936673	0.58	0.403061	0.33872	1
1163	0.0341661	1.22068	0.110109	1	0.455208	0.299609	0.1939	-0.23333	-0.09224	0.968013	0.58	0.403061	0.33872	1
1164	0.0446874	1.21093	0.109815	1	0.462077	0.286401	0.180461	-0.0580792	-0.31832	0.946203	0.58	0.403061	0.33872	1
1165	0.0597615	1.20199	0.104982	1	0.458913	0.320579	0.198069	0.136389	-0.447359	0.883893	0.58	0.403061	0.33872	1
1166	0.0414209	1.23865	0.111116	1	0.452915	0.293202	0.19221	-0.178763	0.186131	0.966126	0.58	0.403061	0.33872	1
1167	0.0491067	1.22705	0.112658	1	0.424758	0.289543	0.175551	-0.0725068	-0.0192207	0.997183	0.58	0.403061	0.33872	1
1168	0.0411317	1.24829	0.107808	1	0.462077	0.291604	0.198069	-0.14978	0.331055	0.931648	0.58	0.403061	0.33872	1
1169	0.0581064	1.21852	0.111793	1	0.462077	0.31431	0.205335	0.0680234	-0.209338	0.975474	0.58	0.403061	0.33872	1
1170	0.0690515	1.21268	0.108177	1	0.44942	0.327836	0.222329	0.229269	-0.338027	0.912784	0.58	0.403061	0.33872	1
1171	0.0749692	1.19941	0.0997767	1	0.465469	0.343612	0.233016	0.310193	-0.490798	0.814186	0.58	0.403061	0.33872	1
1172	0.0803027	1.21089	0.103303	1	0.508881	0.365175	0.262251	0.371601	-0.359285	0.856053	0.58	0.403061	0.33872	1
1173	0.0895921	1.19957	0.0926906	1	0.477704	0.341914	0.241199	0.450594	-0.482272	0.751251	0.58	0.403061	0.33872	1
1174	0.0916856	1.21225	0.098019	1	0.520277	0.373963	0.270017	0.485024	-0.319852	0.813908	0.58	0.403061	0.33872	1
1175	0.0877126	1.19016	0.0863802	1	0.464232	0.325489	0.232183	0.441341	-0.56092	0.700419	0.58	0.403061	0.33872	1
1176	0.105444	1.13624	-0.0141732	1	0.462077	0.318546	0.198069	0.896175	-0.252662	-0.364736	0.58	0.403061	0.33872	1
1177	0.0968794	1.13808	-0.0306674	1	0.460297	0.312968	0.196989	0.778639	-0.277681	-0.562685	0.58	0.403061	0.33872	1
1178	0.0856642	1.13781	-0.0438442	1	0.442	0.299008	0.171441	0.643003	-0.278791	-0.713318	0.58	0.403061	0.33872	1
1179	0.0705798	1.13369	-0.0528466	1	0.454496	0.289386	0.171441	0.45566	-0.287064	-0.842596	0.58	0.403061	0.33872	1
1180	0.0535646	1.12689	-0.0568814	1	0.417885	0.270498	0.162029	0.294682	-0.265119	-0.918082	0.58	0.403061	0.33872	1
1181	0.0134405	1.11872	-0.0624535	1	0.420935	0.288253	0.173264	-0.0771301	-0.156401	-0.984677	0.58	0.403061	0.33872	1
1182	0	1.1183	-0.060187	1	0.462077	0.326909	0.198069	-2.27643e-08	-0.16428	-0.986414	0.58	0.403061	0.33872	1
1183	0	1.08651	0.0876133	1	0.46979	0.311525	0.201715	8.67615e-08	-0.149686	0.988734	0.58	0.403061	0.33872	1
1184	0.0220974	1.08116	0.0909768	1	0.508881	0.340592	0.21255	-0.0227024	-0.150108	0.988409	0.58	0.403061	0.33872	1
1185	0	1.05197	0.0827125	1	0.462077	0.317405	0.205159	3.00765e-08	-0.0997358	0.995014	0.58	0.403061	0.33872	1
1186	0.0241505	1.04956	0.0838072	1	0.470376	0.326495	0.203824	0.00979593	-0.112152	0.993643	0.58	0.403061	0.33872	1
1187	0	1.01859	0.0813224	1	0.462077	0.319888	0.198069	2.62628e-08	0.0643344	0.997928	1.44028	0.687348	0.370296	1
1188	0.0242394	1.01506	0.0841291	1	0.462077	0.314185	0.198069	0.0410752	0.0607632	0.997307	1.44908	0.690588	0.3734	1
1189	0	0.979472	0.0870235	1	0.459868	0.290377	0.175104	3.92546e-08	0.159073	0.987267	1.40148	0.647248	0.350183	1
1190	0.0227856	0.978415	0.0893283	1	0.462077	0.295866	0.179353	0.0431672	0.155966	0.986819	1.40616	0.648295	0.347677	1
1191	0	0.948339	0.0929954	1	0.263693	0.122577	0.0547848	2.19432e-08	0.0850842	0.996374	1.3197	0.592337	0.330644	1
1192	0.0224476	0.950008	0.093847	1	0.441156	0.278493	0.171441	0.0627885	0.0724304	0.995395	1.33207	0.594961	0.324342	1
1193	0.0433667	1.08282	0.0894852	1	0.508881	0.343528	0.23074	0.223422	-0.130392	0.965961	0.58	0.403061	0.33872	1
1194	0.0636277	1.08292	0.0815351	1	0.491021	0.346704	0.23074	0.460452	-0.0944431	0.882647	0.58	0.403061	0.33872	1
1195	0.0822337	1.08319	0.0696874	1	0.462077	0.315407	0.21468	0.690692	-0.063324	0.720371	0.58	0.403061	0.33872	1
1196	0.0956289	1.08885	0.050987	1	0.483708	0.322008	0.21272	0.862828	-0.0416191	0.503782	0.58	0.403061	0.33872	1
1197	0.104407	1.09554	0.0314218	1	0.462077	0.297464	0.171441	0.977041	-0.0806768	0.197186	0.58	0.403061	0.33872	1
1198	0.044657	1.05024	0.0819168	1	0.508881	0.351529	0.23074	0.221344	-0.127614	0.96681	0.58	0.403061	0.33872	1
1199	0.0641023	1.05176	0.0763707	1	0.462077	0.323884	0.214932	0.451531	-0.127132	0.883152	0.58	0.403061	0.33872	1
1200	0.0797349	1.05696	0.0649423	1	0.462077	0.318229	0.198069	0.638012	-0.0930348	0.764385	0.58	0.403061	0.33872	1
1201	0.0925775	1.06098	0.0531645	1	0.462077	0.31571	0.216123	0.804849	-0.0511612	0.591271	0.58	0.403061	0.33872	1
1202	0.0997562	1.06427	0.0372421	1	0.462077	0.303321	0.192945	0.957362	-0.0487287	0.284753	0.58	0.403061	0.33872	1
1203	0.0444636	1.01689	0.0797103	1	0.462077	0.304987	0.198069	0.232531	0.0469677	0.971454	1.43568	0.682545	0.373998	1
1204	0.0626583	1.01975	0.0733484	1	0.417885	0.272196	0.171441	0.392192	0.0495327	0.918549	1.37369	0.64769	0.356286	1
1205	0.076683	1.02475	0.0645861	1	0.417885	0.267003	0.158351	0.509949	0.0853156	0.855963	1.3413	0.622377	0.338593	1
1206	0.0866852	1.02757	0.0589069	1	0.457858	0.305155	0.183726	0.676497	0.106122	0.728759	1.35872	0.626933	0.336898	1
1207	0.095409	1.03093	0.0479031	1	0.445029	0.291636	0.171441	0.851587	0.122424	0.509717	1.37714	0.633111	0.335422	1
1208	0.0430594	0.980816	0.0855189	1	0.462077	0.309469	0.187821	0.214405	0.156398	0.964142	1.38788	0.638715	0.340642	1
1209	0.060657	0.983557	0.0805371	1	0.434104	0.29698	0.187821	0.295921	0.174691	0.939103	1.32823	0.605352	0.323406	1
1210	0.0767341	0.988184	0.0746176	1	0.417885	0.257553	0.171441	0.385476	0.199827	0.90082	1.29096	0.579909	0.310237	1
1211	0.0880755	0.994077	0.0670412	1	0.417885	0.268944	0.167912	0.545737	0.221859	0.808053	1.29546	0.583344	0.310869	1
1212	0.0975889	0.998293	0.0562048	1	0.417885	0.270498	0.171441	0.684779	0.255884	0.68235	1.31345	0.594201	0.314504	1
1213	0.0428634	0.951544	0.0906511	1	0.440195	0.279763	0.171441	0.220687	0.0562088	0.973724	1.33908	0.596318	0.316483	1
1214	0.104717	1.10233	0.0126361	1	0.462077	0.331885	0.213401	0.983593	-0.149534	-0.100917	0.58	0.403061	0.33872	1
1215	0.101834	1.10753	-0.00214127	1	0.462077	0.312899	0.198069	0.94288	-0.183076	-0.278318	0.58	0.403061	0.33872	1
1216	0.100384	1.06936	0.0228209	1	0.462077	0.305302	0.198069	0.998383	-0.0454902	0.0340917	0.58	0.403061	0.33872	1
1217	0.101042	1.0355	0.0353183	1	0.445201	0.291771	0.171441	0.929639	0.176539	0.323428	1.38513	0.637399	0.334937	1
1218	0.100123	1.07428	0.00923494	1	0.457858	0.306108	0.195507	0.991599	-0.0306486	-0.125664	0.58	0.403061	0.33872	1
1219	0.102854	1.04136	0.0196007	1	0.449647	0.290164	0.171441	0.967092	0.222678	0.123073	1.37836	0.640931	0.333577	1
1220	0.0974369	1.10861	-0.014974	1	0.462077	0.301238	0.189422	0.865049	-0.207311	-0.45685	0.58	0.403061	0.33872	1
1221	0.0971726	1.07805	-0.00344783	1	0.441742	0.298233	0.171441	0.942518	-0.0478912	-0.330705	0.58	0.403061	0.33872	1
1222	0.101992	1.04523	0.00575223	1	0.440092	0.297544	0.171441	0.967036	0.222142	-0.124477	1.35326	0.639754	0.331533	1
1223	0.106726	1.00299	0.044961	1	0.434747	0.277206	0.171441	0.776065	0.311448	0.548382	1.32979	0.60282	0.316567	1
1224	0.112964	1.00923	0.0303122	1	0.428929	0.275337	0.171441	0.862176	0.365434	0.350871	1.33898	0.615837	0.323603	1
1225	0.113701	1.01723	0.0156672	1	0.423986	0.289064	0.171441	0.92227	0.381073	0.0648177	1.33821	0.630564	0.336344	1
1226	0.0873377	1.11167	-0.0306865	1	0.434154	0.291771	0.171441	0.74145	-0.231091	-0.62996	0.58	0.403061	0.33872	1
1227	0.0922009	1.08232	-0.0149693	1	0.417885	0.284088	0.171441	0.8345	-0.0875308	-0.544011	0.58	0.403061	0.33872	1
1228	0.0961303	1.052	-0.00870867	1	0.417885	0.274677	0.171441	0.892865	0.191827	-0.407423	1.32688	0.625296	0.329627	1
1229	0.107709	1.02531	-0.00736207	1	0.428978	0.285563	0.178081	0.889914	0.372606	-0.263091	1.32845	0.629504	0.341455	1
1230	0.0753696	1.10945	-0.0414982	1	0.434154	0.270498	0.171441	0.591716	-0.221703	-0.775061	0.58	0.403061	0.33872	1
1231	0.0817261	1.08396	-0.0288226	1	0.449277	0.283301	0.171441	0.714837	-0.100817	-0.691986	0.58	0.403061	0.33872	1
1232	0.0867028	1.05494	-0.0211076	1	0.417885	0.274677	0.171441	0.775391	0.171333	-0.607794	1.32754	0.610508	0.326333	1
1233	0.0958937	1.03201	-0.025367	1	0.434154	0.283149	0.171441	0.761878	0.365071	-0.535038	1.33643	0.622812	0.336933	1
1234	0.0598616	1.1051	-0.0489963	1	0.437023	0.270498	0.160444	0.418903	-0.172915	-0.891415	0.58	0.403061	0.33872	1
1235	0.0674686	1.08333	-0.0430834	1	0.428122	0.275042	0.171441	0.55709	-0.0803245	-0.826558	0.58	0.403061	0.33872	1
1236	0.019859	1.11917	-0.0625375	1	0.417885	0.281812	0.171441	0.101275	-0.159821	-0.981937	0.58	0.403061	0.33872	1
1237	0.036114	1.12142	-0.0597738	1	0.417885	0.254152	0.147027	0.202534	-0.206005	-0.957362	0.58	0.403061	0.33872	1
1238	0.0430183	1.10035	-0.0543048	1	0.417885	0.266068	0.153591	0.29283	-0.117353	-0.948936	0.58	0.403061	0.33872	1
1239	0.0261259	1.09543	-0.0585895	1	0.434154	0.291771	0.181164	0.16844	-0.10189	-0.980432	0.58	0.403061	0.33872	1
1240	0.014843	1.09318	-0.0595831	1	0.462077	0.306709	0.198069	-0.0748354	-0.123128	-0.989565	0.58	0.403061	0.33872	1
1241	0	1.09174	-0.055464	1	0.462077	0.341413	0.23074	-3.82618e-09	-0.1371	-0.990557	0.58	0.403061	0.33872	1
1242	0.0166998	1.07092	-0.0571161	1	0.462077	0.318547	0.198069	-0.0705421	-0.102939	-0.992183	0.58	0.403061	0.33872	1
1243	0	1.0695	-0.0528329	1	0.462077	0.333286	0.213866	-3.42201e-08	-0.101264	-0.99486	0.58	0.403061	0.33872	1
1244	0.0170026	1.04837	-0.0535186	1	0.462077	0.323143	0.198069	-0.0828707	0.0356444	-0.995923	1.39491	0.68275	0.366985	1
1245	0	1.04488	-0.0527475	1	0.462077	0.313705	0.198069	1.32215e-08	0.0425833	-0.999093	1.41562	0.699818	0.378163	1
1246	0	1.01806	-0.0570155	1	0.417885	0.287159	0.171441	6.3602e-08	0.187113	-0.982338	1.31061	0.639793	0.33947	1
1247	0	0.993217	-0.0626177	1	0.416551	0.270591	0.171441	4.12893e-08	0.278275	-0.960501	1.26227	0.593819	0.31895	1
1248	0.0129617	0.967826	-0.073454	1	0.417885	0.254171	0.158978	-0.227138	0.373146	-0.899539	0.737	0.332443	0.201221	1
1249	0	0.964713	-0.0728363	1	0.441576	0.288942	0.171441	3.81772e-08	0.357471	-0.933924	0.737	0.332443	0.201221	1
1250	0.00921811	0.947153	-0.0828376	1	0.417885	0.266356	0.171441	-0.361197	0.32549	-0.873838	0.737	0.332443	0.201221	1
1251	0	0.944539	-0.0785919	1	0.445201	0.291771	0.187821	8.5354e-08	0.324665	-0.945829	0.737	0.332443	0.201221	1
1252	0.0501095	1.07955	-0.0507544	1	0.417885	0.267132	0.162029	0.361792	-0.053193	-0.93074	0.58	0.403061	0.33872	1
1253	0.0308636	1.07521	-0.0564628	1	0.457858	0.303876	0.195507	0.165436	-0.072816	-0.983529	0.58	0.403061	0.33872	1
1254	0.0735567	1.05713	-0.0352587	1	0.429036	0.272204	0.171441	0.630714	0.146388	-0.762083	1.32656	0.599049	0.318579	1
1255	0.05459	1.05712	-0.0491446	1	0.417885	0.266356	0.162029	0.386394	0.107958	-0.915994	1.32033	0.603531	0.317869	1
1256	0.0337484	1.05221	-0.0546844	1	0.445201	0.300544	0.187821	0.0929008	0.0595976	-0.99389	1.3501	0.641227	0.341278	1
1257	0.0808565	1.03413	-0.0404626	1	0.442094	0.283149	0.171441	0.593782	0.31483	-0.740476	1.33587	0.611661	0.32296	1
1258	0.0596727	1.03259	-0.0536357	1	0.417885	0.269341	0.154657	0.343915	0.25724	-0.903078	1.30269	0.600571	0.310671	1
1259	0.0348424	1.02724	-0.0594306	1	0.417885	0.28677	0.171441	0.0125135	0.218497	-0.975757	1.28467	0.610354	0.318381	1
1260	0.0171023	1.02143	-0.0581178	1	0.417885	0.287441	0.171441	-0.119165	0.193639	-0.973809	1.29748	0.630003	0.332764	1
1261	0.0607267	0.956607	0.0851726	1	0.417885	0.248866	0.147027	0.286986	0.0599752	0.956055	1.31598	0.584402	0.309174	1
1262	0.0763942	0.96188	0.079711	1	0.407819	0.251625	0.147027	0.3425	0.0863542	0.935541	1.29689	0.57481	0.308129	1
1263	0.0866973	0.965865	0.0744828	1	0.406949	0.251721	0.147027	0.468501	0.151853	0.870314	1.28906	0.574598	0.310411	1
1264	0.100203	0.972112	0.0652906	1	0.417885	0.266938	0.163353	0.594001	0.2215	0.773369	1.29625	0.580829	0.314117	1
1265	0.111663	0.978145	0.0516124	1	0.417885	0.265462	0.161362	0.689257	0.279694	0.668353	1.30202	0.581167	0.312719	1
1266	0.120109	0.984731	0.0378785	1	0.418918	0.273636	0.164971	0.803285	0.337745	0.490573	1.30743	0.588437	0.318968	1
1267	0.123158	0.992046	0.0236724	1	0.462077	0.306401	0.215783	0.921769	0.354632	0.156777	1.31335	0.603599	0.336765	1
1268	0.117956	1.00217	-0.00502689	1	0.417885	0.283214	0.189806	0.917728	0.334462	-0.214266	1.29905	0.6035	0.341356	1
1269	0.105781	1.00962	-0.0281346	1	0.419982	0.285815	0.190091	0.779184	0.315272	-0.541734	1.30922	0.601907	0.336577	1
1270	0.084388	1.01244	-0.0455658	1	0.422953	0.276143	0.167618	0.562857	0.291043	-0.773619	1.33489	0.603496	0.324591	1
1271	0.0591208	1.00785	-0.0607203	1	0.394824	0.260737	0.157834	0.301205	0.295083	-0.906754	1.30718	0.590107	0.30864	1
1272	0.0344325	1.00212	-0.0659634	1	0.376262	0.254152	0.158923	-0.0392312	0.29667	-0.954174	1.26203	0.580121	0.305497	1
1273	0.0155213	0.99584	-0.0632829	1	0.391572	0.266356	0.171441	-0.155121	0.282729	-0.946574	1.25271	0.585954	0.313517	1
