index	P(0)	P(1)	P(2)	Pw	N(0)	N(1)	N(2)	Cd(0)	Cd(1)	Cd(2)	Cd(3)
265	0.0145325	1.7102	0.112852	1	0.778214	-0.11967	0.616491	0.417795	0.239788	0.164353	1
266	0.0147096	1.67406	0.110516	1	0.399647	0.752701	0.523186	0.243358	0.0882252	0.0695289	1
267	0.0149755	1.58335	0.049625	1	0.251572	-0.114186	0.961079	0.442163	0.28713	0.211357	1
268	0.0149735	1.63308	0.0672958	1	0.361543	-0.901506	0.237851	0.417815	0.279466	0.203845	1
269	0.0149755	1.69047	0.111929	1	0.412466	0.212699	0.885794	0.442163	0.270576	0.182352	1
270	0.0149755	1.74795	0.120886	1	0.189155	-0.69984	0.6888	0.274487	0.186033	0.134937	1
271	0.0151528	1.67233	0.110535	1	-0.126817	-0.989058	-0.0753834	0.269528	0.10915	0.0835129	1
272	0.0141997	1.73848	0.104427	1	-0.0222561	-0.117921	0.992773	0.34145	0.1944	0.115847	1
273	0.0155073	1.67508	0.107848	1	-0.405525	-0.616254	-0.675115	0.27441	0.0992055	0.0811403	1
274	0.0155073	1.83028	0.0785629	1	0.178019	0.885931	0.428293	0.54247	0.37966	0.27181	1
275	0.0155958	1.67014	0.111682	1	0.603172	0.220494	0.766528	0.359311	0.168638	0.120114	1
276	0.0155958	1.70709	0.112579	1	0.909577	0.201477	0.363423	0.404135	0.225197	0.154392	1
277	0.0149715	1.73627	0.10346	1	0.275735	0.253656	0.927162	0.350523	0.202316	0.129738	1
278	0.0156844	1.70812	0.111107	1	0.71898	-0.0502735	0.69321	0.392978	0.215769	0.146331	1
279	0.0157729	1.67451	0.113753	1	0.357199	-0.622232	0.696589	0.386401	0.19146	0.153552	1
280	0.0158616	1.69989	0.116562	1	0.922876	-0.201166	0.328379	0.442163	0.264225	0.182352	1
281	0.0158395	1.7466	0.118021	1	0.283769	-0.88882	0.359824	0.417309	0.272794	0.189936	1
282	0.0159502	1.66377	0.110197	1	0.611291	-0.293288	0.735055	0.475513	0.307317	0.209379	1
283	0.0159502	1.70407	0.115612	1	0.941136	0.20954	0.265246	0.44044	0.262194	0.18107	1
284	0.014429	1.74191	0.104424	1	0.431375	-0.413752	0.801701	0.270319	0.139194	0.0782541	1
285	0.0161274	1.68546	0.113115	1	0.475246	0.277614	0.834909	0.43085	0.278286	0.200881	1
286	0.0161274	1.68528	-0.0520214	1	0.239072	-0.0254874	-0.970667	0.478494	0.317057	0.209678	1
287	0.0162161	1.69593	0.110492	1	0.670402	-0.119321	0.732341	0.322524	0.167993	0.115044	1
288	0.0162161	1.69651	0.111874	1	0.870935	-0.425628	0.245587	0.311536	0.160104	0.112968	1
289	0.0163046	1.66684	0.111465	1	0.653587	-0.166565	0.738295	0.448904	0.28043	0.200142	1
290	0.0162473	1.73379	0.105627	1	0.359242	0.671407	0.648196	0.342759	0.210993	0.135814	1
291	0.0163933	1.65908	0.109103	1	0.480155	-0.117576	0.869268	0.447051	0.295348	0.210014	1
292	0.0144365	1.74032	0.10458	1	0.348875	-0.0177419	0.937001	0.248647	0.124612	0.0747589	1
293	0.0166591	1.67765	0.114603	1	0.545926	-0.207424	0.811751	0.458708	0.284325	0.221986	1
294	0.0165382	1.74622	0.114659	1	0.345087	-0.920164	0.184967	0.370612	0.232419	0.154644	1
295	0.0167477	1.70417	0.111349	1	0.956264	0.180929	0.229836	0.38391	0.205418	0.139831	1
296	0.0168362	1.73068	0.108376	1	0.436668	0.542683	0.717507	0.375308	0.231131	0.153291	1
297	0.0169249	1.70311	-0.0539662	1	0.225094	-0.250269	-0.941647	0.478494	0.324993	0.222162	1
298	0.0170135	1.67396	0.108707	1	0.431761	0.754248	0.494663	0.249991	0.0884621	0.0701528	1
299	0.0171022	1.71148	0.111667	1	0.525162	-0.165362	0.834782	0.399224	0.224146	0.150835	1
300	0.0171907	1.69341	0.110492	1	0.397952	0.143242	0.906154	0.408341	0.239859	0.157448	1
301	0.0171907	1.70498	0.109685	1	0.628334	-0.0091969	0.777889	0.374742	0.195231	0.133309	1
302	0.0171907	1.83556	0.0621027	1	0.217052	0.94062	0.261004	0.549532	0.38984	0.264531	1
303	0.0172595	1.63365	0.0777151	1	0.2984	-0.953451	-0.0434498	0.375311	0.251182	0.183644	1
304	0.0172794	1.67896	0.114222	1	0.616402	0.0627626	0.784926	0.478494	0.316199	0.241904	1
305	0.0172794	1.70046	0.111186	1	0.977966	-0.076174	0.19437	0.348799	0.190207	0.132448	1
306	0.0154528	1.73877	0.104314	1	0.316805	0.0638833	0.946337	0.336388	0.172371	0.110128	1
307	0.0170242	1.74587	0.111152	1	0.402137	-0.907869	0.11857	0.344477	0.197968	0.128379	1
308	0.0174567	1.70022	0.109457	1	0.684092	-0.0117507	0.729301	0.343207	0.185699	0.129506	1
309	0.0176339	1.57235	0.0490021	1	0.0841154	0.0552764	0.994922	0.413793	0.258782	0.187714	1
310	0.0148637	1.74031	0.103307	1	0.962718	-0.0675925	0.261927	0.242212	0.111892	0.0760442	1
311	0.017256	1.74592	0.107917	1	0.498296	-0.865095	0.0575516	0.326865	0.169173	0.108476	1
312	0.0177225	1.71824	0.111811	1	0.564144	0.0487733	0.824235	0.433917	0.260232	0.178826	1
313	0.0168446	1.74544	0.105163	1	0.595215	-0.71847	0.359888	0.306998	0.155667	0.0968846	1
314	0.0178111	1.59415	0.0501745	1	0.423075	-0.162157	0.891467	0.442163	0.277513	0.195497	1
315	0.0178111	1.66091	-0.0531559	1	0.222746	0.219369	-0.949875	0.478735	0.295195	0.209678	1
316	0.0178111	1.81538	-0.0454578	1	0.131984	0.663964	-0.736025	0.477771	0.334338	0.230934	1
317	0.0178997	1.67054	0.109685	1	0.643879	0.20893	0.736049	0.350967	0.163301	0.115709	1
318	0.0178997	1.72592	0.110334	1	0.525918	0.298467	0.796447	0.469528	0.276357	0.193096	1
319	0.0179882	1.65522	0.107633	1	0.495493	0.00409831	0.868602	0.42478	0.272023	0.184256	1
320	0.0180768	1.67438	0.104369	1	-0.181566	0.876518	-0.445815	0.256374	0.0962056	0.0634393	1
321	0.0181655	1.67207	0.108724	1	-0.147571	-0.981863	-0.119026	0.295351	0.122264	0.0885661	1
322	0.0175786	1.73516	0.10355	1	0.169582	0.404281	0.898776	0.378945	0.18461	0.136722	1
323	0.0166433	1.74426	0.104167	1	0.246005	-0.3235	0.91369	0.257734	0.132068	0.0803472	1
324	0.0157785	1.73921	0.103142	1	0.511239	0.701873	0.495993	0.28748	0.138321	0.0919574	1
325	0.0150288	1.74025	0.102035	1	0.945657	0.0969475	0.310378	0.18408	0.0788568	0.0559457	1
326	0.0153886	1.73968	0.101985	1	0.168843	0.928185	0.331608	0.206328	0.0915656	0.0637122	1
327	0.0186085	1.64186	-0.0603677	1	0.162719	0.392215	-0.905367	0.469441	0.302877	0.220305	1
328	0.0186085	1.66764	0.109282	1	0.700425	-0.113365	0.704665	0.470502	0.29147	0.206729	1
329	0.0186972	1.83932	0.0436772	1	0.235071	0.956825	0.170962	0.541747	0.382902	0.258439	1
330	0.0187858	1.69636	0.109299	1	0.369949	0.0967613	0.923999	0.360622	0.199537	0.135088	1
331	0.0188744	1.65044	0.107229	1	0.543354	0.0850818	0.835181	0.442163	0.290567	0.196887	1
332	0.0188744	1.67366	0.110984	1	0.405799	-0.651323	0.641175	0.382796	0.182902	0.126778	1
333	0.0169596	1.74309	0.104419	1	0.305012	-0.371437	0.876928	0.248326	0.118809	0.0771931	1
334	0.018963	1.56164	0.0507508	1	0.0542794	0.131805	0.989789	0.429138	0.290143	0.209678	1
335	0.0190516	1.69028	0.110087	1	0.455002	0.174416	0.873242	0.462028	0.294796	0.197225	1
336	0.0193175	1.67471	0.10594	1	-0.609981	-0.564637	-0.555975	0.289808	0.109246	0.0775172	1
337	0.019406	1.62849	-0.0657972	1	0.126969	0.421289	-0.897995	0.442163	0.29499	0.209678	1
338	0.019406	1.67379	0.106854	1	0.505599	0.75206	0.422819	0.251998	0.0983101	0.0613704	1
339	0.0178713	1.73707	0.103424	1	0.0174175	0.100727	0.994762	0.339365	0.163389	0.111144	1
340	0.0196719	1.70043	0.108834	1	0.286515	-0.0189645	0.957888	0.385096	0.217886	0.131676	1
341	0.0170656	1.74264	0.103336	1	0.631112	-0.715768	0.298954	0.222631	0.101304	0.0696328	1
342	0.0196719	1.84135	0.0256072	1	0.238686	0.96894	0.0646797	0.530161	0.364209	0.260735	1
343	0.0199379	1.64551	0.107911	1	0.62169	0.0526692	0.78149	0.445494	0.275759	0.187328	1
344	0.0199379	1.68323	0.111018	1	0.599524	0.149482	0.786274	0.4734	0.317917	0.235831	1
345	0.0200265	1.63294	0.0931349	1	0.434395	-0.898936	0.0567012	0.407021	0.24952	0.18252	1
346	0.0201151	1.60617	0.0512496	1	0.548126	-0.211838	0.809125	0.448729	0.288505	0.217731	1
347	0.0201151	1.67581	0.111401	1	0.588978	-0.32086	0.741724	0.447619	0.279952	0.199716	1
348	0.0191931	1.74654	0.104746	1	0.0170251	-0.388218	0.92141	0.271104	0.164704	0.105167	1
349	0.019419	1.74714	0.105603	1	0.384126	-0.851651	0.356564	0.300141	0.188793	0.126655	1
350	0.0201151	1.82755	-0.0318444	1	0.168456	0.774543	-0.609677	0.50718	0.353097	0.255384	1
351	0.0201151	1.84155	0.0103732	1	0.243242	0.969527	-0.0291794	0.530488	0.353664	0.249661	1
352	0.0202922	1.67096	0.10739	1	0.685042	0.222503	0.693693	0.337797	0.159145	0.107909	1
353	0.018057	1.73935	0.103293	1	-0.0637003	0.64847	0.75857	0.286144	0.137937	0.0917271	1
354	0.0203781	1.67378	0.102668	1	0.177355	0.945587	-0.272782	0.301709	0.131691	0.0856832	1
355	0.0204694	1.63412	0.0993521	1	0.556048	-0.78178	0.282189	0.430544	0.280996	0.201447	1
356	0.0156941	1.74005	0.101057	1	0.783354	0.448548	0.430304	0.1776	0.0752065	0.0537051	1
357	0.020558	1.69297	0.109004	1	0.408931	0.107841	0.906171	0.408221	0.239734	0.157362	1
358	0.020558	1.76368	0.118425	1	0.22673	0.220029	0.948779	0.50652	0.3518	0.231113	1
359	0.020558	1.83597	-0.0185553	1	0.178004	0.893421	-0.412448	0.520494	0.355123	0.249668	1
360	0.0206466	1.70632	0.109063	1	0.307127	-0.139912	0.941327	0.41453	0.242349	0.159701	1
361	0.0172449	1.74246	0.102114	1	0.67116	-0.726535	0.147276	0.193383	0.0842813	0.0592669	1
362	0.0207353	1.63675	0.104215	1	0.650302	-0.58423	0.485574	0.455112	0.294666	0.219881	1
363	0.0207353	1.64076	0.107053	1	0.686905	-0.247308	0.683374	0.478022	0.310091	0.24097	1
364	0.0207351	1.67168	0.10699	1	-0.198224	-0.975421	-0.0962321	0.291621	0.11985	0.0747866	1
365	0.0208238	1.677	0.111064	1	0.655419	-0.074505	0.751582	0.470807	0.315057	0.231238	1
366	0.0209125	1.6648	0.106013	1	0.650099	-0.119211	0.75044	0.478494	0.300604	0.214693	1
367	0.0209125	1.66856	0.106862	1	0.697108	-0.0721816	0.713324	0.454835	0.265062	0.19182	1
368	0.0169213	1.7422	0.100248	1	0.755571	-0.634637	0.16232	0.175721	0.0741325	0.0530449	1
369	0.0197474	1.74562	0.104727	1	0.0856155	-0.439403	0.894201	0.231559	0.127852	0.0787079	1
370	0.0210897	1.55725	0.0515246	1	0.0829991	0.223467	0.971171	0.42824	0.286475	0.209678	1
371	0.0210897	1.84048	-0.00291611	1	0.226649	0.958024	-0.17556	0.516289	0.371094	0.253958	1
372	0.0162957	1.74026	0.0990924	1	0.733148	0.602986	0.314485	0.175721	0.0741325	0.0530449	1
373	0.0211783	1.75768	0.120481	1	0.233431	0.262411	0.936296	0.520494	0.352434	0.254242	1
374	0.0211783	1.77354	0.117099	1	0.260562	0.16232	0.951714	0.500524	0.320146	0.226502	1
375	0.0212555	1.67315	0.104575	1	0.58036	0.759317	0.294314	0.31467	0.141791	0.0938713	1
376	0.018083	1.73979	0.102511	1	-0.175163	0.91679	0.358907	0.236584	0.109505	0.0746007	1
377	0.0215328	1.58361	0.047972	1	0.310955	-0.0188934	0.950237	0.442163	0.28696	0.202521	1
378	0.0216213	1.66049	0.105124	1	0.581022	-0.0208115	0.813622	0.478494	0.29935	0.213572	1
379	0.0217099	1.61537	0.0533291	1	0.577811	-0.218328	0.786427	0.435626	0.303055	0.226963	1
380	0.021795	1.67271	0.107866	1	0.395968	-0.683679	0.613019	0.37139	0.181845	0.120665	1
381	0.0217986	1.68697	0.10899	1	0.520887	0.0936173	0.848477	0.463507	0.304044	0.226407	1
382	0.0203723	1.74519	0.103852	1	0.440908	-0.798907	0.409081	0.20044	0.0953594	0.0637325	1
383	0.0187216	1.74065	0.100381	1	-0.105503	0.973269	0.204004	0.19845	0.0872126	0.0610577	1
384	0.0187176	1.74176	0.0912367	1	0.588822	0.74292	0.318369	0.108476	0.0384814	0.0306973	1
385	0.0219758	1.75289	0.121301	1	0.319822	-0.0590999	0.945633	0.298949	0.208182	0.154427	1
386	0.0220488	1.67147	0.105755	1	-0.333971	-0.93812	-0.091619	0.30962	0.135958	0.0895536	1
387	0.0220644	1.71496	0.109466	1	0.39748	-0.000753637	0.91761	0.461546	0.270765	0.181928	1
388	0.0219337	1.73245	0.104552	1	0.19055	0.465165	0.864472	0.442163	0.23461	0.182352	1
389	0.0221531	1.69626	0.108052	1	0.345652	0.0260768	0.938	0.418592	0.251777	0.168518	1
390	0.0221469	1.72963	0.106267	1	0.322249	0.430447	0.843131	0.423838	0.234691	0.182352	1
391	0.0222225	1.67129	0.105441	1	0.719436	0.324776	0.613948	0.358548	0.176678	0.12365	1
392	0.0223303	1.71478	-0.0572885	1	0.224342	-0.351872	-0.908767	0.478494	0.327892	0.228901	1
393	0.0223862	1.67253	0.102893	1	0.564009	0.797619	0.21377	0.325672	0.149066	0.0995791	1
394	0.022387	1.67285	0.101081	1	0.11561	0.963943	-0.239684	0.30519	0.132365	0.0858383	1
395	0.0224982	1.66899	0.105324	1	0.706287	-0.0178575	0.7077	0.431275	0.239657	0.174847	1
396	0.0225074	1.72479	0.108335	1	0.387796	0.249578	0.887313	0.426974	0.261143	0.182352	1
397	0.0221463	1.7339	0.103902	1	-0.0231863	0.142038	0.98959	0.372397	0.179	0.131652	1
398	0.0209755	1.74524	0.102591	1	0.481777	-0.862877	0.152752	0.175721	0.0741325	0.0530449	1
399	0.0227359	1.67389	0.101342	1	-0.831874	-0.310442	-0.460012	0.275048	0.0995974	0.0719127	1
400	0.0227625	1.75057	0.120005	1	0.379764	-0.587439	0.71463	0.231584	0.173208	0.138311	1
401	0.022862	1.68033	0.108887	1	0.63029	0.0477367	0.77489	0.478494	0.326865	0.241904	1
402	0.0229398	1.67422	0.108188	1	0.556042	-0.424764	0.714417	0.438246	0.264095	0.187272	1
403	0.0229506	1.68894	0.108279	1	0.461248	0.0549823	0.885566	0.446927	0.284025	0.205378	1
404	0.0221435	1.7473	0.105561	1	0.00462926	-0.511182	0.85946	0.252339	0.149358	0.0916274	1
405	0.0222766	1.74824	0.105771	1	0.141416	-0.734616	0.663582	0.306202	0.193517	0.131213	1
406	0.0229423	1.74897	0.117201	1	0.357764	-0.871637	0.335042	0.437769	0.291157	0.208314	1
407	0.0231278	1.62559	0.0551165	1	0.558637	-0.248539	0.791298	0.440075	0.293646	0.209027	1
408	0.0225844	1.74788	0.107971	1	0.285431	-0.954124	-0.0904228	0.342701	0.223373	0.159117	1
409	0.0227263	1.74793	0.110775	1	0.305331	-0.947728	0.0926468	0.368262	0.233026	0.156689	1
410	0.0228807	1.74836	0.113882	1	0.331257	-0.92947	0.162337	0.41354	0.26643	0.187519	1
411	0.0232146	1.65629	0.104305	1	0.554554	0.00207986	0.832145	0.478494	0.283192	0.209678	1
412	0.023305	1.5704	0.0477416	1	0.308285	0.107354	0.945217	0.436494	0.286302	0.205534	1
413	0.023249	1.67221	0.102244	1	-0.714715	-0.58881	-0.377472	0.33076	0.153296	0.103264	1
414	0.023305	1.78612	0.114259	1	0.291626	0.30203	0.907597	0.520494	0.344087	0.246127	1
415	0.0234304	1.67135	0.104022	1	0.677149	0.492064	0.547122	0.342171	0.162827	0.111398	1
416	0.0234425	1.67207	0.106056	1	0.323376	-0.752372	0.573903	0.370474	0.191296	0.132157	1
417	0.0235045	1.67206	0.101468	1	0.22722	0.927702	0.296209	0.33788	0.159238	0.108385	1
418	0.0236051	1.67125	0.104258	1	-0.221043	-0.975156	0.0145536	0.371922	0.188104	0.133823	1
419	0.0236595	1.70101	0.107608	1	0.295366	-0.0572302	0.953669	0.45414	0.276189	0.183132	1
420	0.0237316	1.67531	0.108078	1	0.632831	-0.213288	0.744334	0.466623	0.308196	0.225476	1
421	0.0237613	1.67218	0.101603	1	-0.957577	0.286649	0.0296443	0.355338	0.17395	0.12123	1
422	0.0238201	1.63264	0.0573864	1	0.571788	-0.526536	0.629141	0.442163	0.287567	0.209678	1
423	0.0216702	1.73732	0.103842	1	-0.0904884	0.0208467	0.995679	0.319358	0.150373	0.103107	1
424	0.0230103	1.74667	0.104857	1	0.237922	-0.866419	0.438988	0.215136	0.112983	0.0714456	1
425	0.0240536	1.66947	0.103778	1	0.638382	0.069078	0.766614	0.380227	0.195249	0.140211	1
426	0.0241732	1.66656	0.103392	1	0.577076	-0.0578857	0.814637	0.463617	0.282644	0.201491	1
427	0.0242797	1.80204	-0.0546954	1	0.179201	0.531405	-0.827947	0.483955	0.331676	0.217759	1
428	0.0245324	1.6525	0.103387	1	0.601535	-0.0246474	0.798466	0.462283	0.2835	0.197417	1
429	0.0244383	1.67309	0.0988937	1	-0.905992	-0.1989	-0.373655	0.137706	0.0552704	0.0416139	1
430	0.0245399	1.67114	0.102798	1	0.308146	0.543719	0.780651	0.370124	0.186563	0.132447	1
431	0.0245953	1.67244	0.0978809	1	-0.757932	0.596994	-0.262939	0.301728	0.129489	0.0835704	1
432	0.0245045	1.63589	0.0618841	1	0.496759	-0.832669	0.24473	0.442163	0.298966	0.209678	1
433	0.0247257	1.67154	0.104576	1	0.208367	-0.823058	0.528355	0.383763	0.199264	0.14308	1
434	0.0247436	1.67305	0.106199	1	0.493347	-0.501626	0.71062	0.431372	0.258003	0.182736	1
435	0.0239417	1.74679	0.103447	1	0.295526	-0.939132	0.175203	0.176853	0.0777502	0.0544155	1
436	0.0207088	1.74019	0.103587	1	-0.0719183	0.563973	0.822655	0.245681	0.114861	0.0778742	1
437	0.0248822	1.67102	0.102791	1	-0.345624	-0.365204	0.86439	0.370124	0.186563	0.132447	1
438	0.0249886	1.68368	0.107267	1	0.541967	0.0234307	0.840073	0.477946	0.325899	0.241249	1
439	0.0233788	1.74503	0.0951346	1	0.401432	-0.899721	0.171332	0.108476	0.0379877	0.0306973	1
440	0.0250772	1.69217	0.106919	1	0.411231	0.0210937	0.911287	0.455495	0.279364	0.202659	1
441	0.0210175	1.74049	0.102385	1	-0.0095112	0.960818	0.277017	0.185594	0.0795453	0.0570046	1
442	0.025228	1.6772	0.107205	1	0.633813	-0.0869992	0.768578	0.478494	0.326865	0.241904	1
443	0.0253206	1.67012	0.102858	1	0.20275	-0.0281469	0.978826	0.378201	0.203571	0.137823	1
444	0.0249304	1.74895	0.105895	1	0.0928962	-0.888047	0.450269	0.273356	0.16675	0.106811	1
445	0.025575	1.6483	0.101683	1	0.699082	-0.0902504	0.709324	0.447757	0.277802	0.196213	1
446	0.0256488	1.66363	0.10259	1	0.50482	-0.0289731	0.862738	0.478494	0.299444	0.223279	1
447	0.0256086	1.67388	0.105914	1	0.597435	-0.311525	0.738934	0.445043	0.276102	0.196278	1
448	0.0251003	1.74847	0.105961	1	-0.0236942	-0.394467	0.918604	0.243141	0.141788	0.0851048	1
449	0.0257862	1.70817	0.107646	1	0.320791	-0.0791819	0.943835	0.448817	0.270911	0.173167	1
450	0.0257862	1.79991	0.107363	1	0.317274	0.457936	0.830441	0.541732	0.363345	0.258428	1
451	0.0258748	1.59495	0.0463936	1	0.447627	-0.0650257	0.891853	0.411395	0.27728	0.198449	1
452	0.0259047	1.63618	0.0850915	1	0.472983	-0.881071	0.00121286	0.406801	0.243924	0.182352	1
453	0.0256648	1.63689	0.0696998	1	0.425269	-0.905063	0.00259685	0.406801	0.261307	0.193217	1
454	0.026015	1.67197	0.104655	1	0.470166	-0.510164	0.720192	0.404606	0.224682	0.160405	1
455	0.0255277	1.74752	0.105672	1	0.059579	-0.726914	0.684139	0.187081	0.0953047	0.0616554	1
456	0.02643	1.67077	0.103375	1	0.108014	-0.565425	0.817696	0.392044	0.225507	0.147079	1
457	0.0265436	1.66854	0.102483	1	0.3564	-0.166407	0.919395	0.397824	0.246614	0.149823	1
458	0.0260291	1.74736	0.103987	1	0.153916	-0.972955	0.172249	0.149178	0.0656961	0.0464623	1
459	0.0266544	1.67489	0.105425	1	0.606306	-0.239563	0.75829	0.473784	0.311166	0.225836	1
460	0.0270863	1.67893	0.105804	1	0.593751	-0.0646948	0.802044	0.492363	0.322821	0.230992	1
461	0.027122	1.64399	0.098866	1	0.788924	-0.27691	0.548561	0.471149	0.313979	0.233157	1
462	0.0271225	1.67232	0.104057	1	0.485411	-0.422834	0.765237	0.441717	0.270345	0.184296	1
463	0.0269421	1.746	0.0967288	1	0.20443	-0.962108	0.180433	0.108476	0.0408541	0.0306973	1
464	0.0274255	1.64022	0.0948934	1	0.760227	-0.546093	0.351906	0.443848	0.277936	0.202125	1
465	0.0275584	1.68728	0.10584	1	0.471305	-0.0301929	0.881453	0.446519	0.284458	0.213079	1
466	0.0275584	1.69593	0.105996	1	0.351288	-0.0354501	0.935596	0.465398	0.286078	0.205694	1
467	0.0276471	1.71723	0.107436	1	0.309675	0.0362892	0.95015	0.465792	0.279339	0.193595	1
468	0.0276471	1.73067	-0.0618263	1	0.25629	-0.277748	-0.925836	0.478494	0.329523	0.226155	1
469	0.0276471	1.80948	0.0998264	1	0.354805	0.58224	0.731512	0.530771	0.373133	0.283746	1
470	0.0277357	1.60999	0.0468751	1	0.556263	-0.140941	0.818967	0.42797	0.291938	0.197801	1
471	0.0267108	1.73807	0.104181	1	0.0364094	0.447031	0.893777	0.230031	0.121401	0.0806146	1
472	0.0268038	1.7386	0.103688	1	0.146788	0.904663	0.400047	0.176167	0.0869191	0.0577924	1
473	0.0278502	1.63792	0.0897786	1	0.648329	-0.740795	0.175759	0.419946	0.27181	0.19245	1
474	0.0280286	1.66004	0.101165	1	0.541118	-0.0376675	0.840103	0.478494	0.281112	0.210758	1
475	0.0279651	1.67013	0.102412	1	0.341167	-0.341875	0.875629	0.454569	0.307005	0.19162	1
476	0.0281401	1.67566	0.104519	1	0.583629	-0.180361	0.791737	0.49929	0.33693	0.239999	1
477	0.0283558	1.72399	0.106413	1	0.295032	0.223019	0.929095	0.447708	0.264807	0.177791	1
478	0.0278866	1.74896	0.107656	1	0.131084	-0.991258	0.0149578	0.361438	0.24084	0.17794	1
479	0.0279782	1.7493	0.109951	1	0.221068	-0.95742	0.185674	0.425745	0.276883	0.200725	1
480	0.0281211	1.75008	0.112899	1	0.276652	-0.934098	0.225667	0.437998	0.283295	0.207102	1
481	0.0279401	1.74917	0.106115	1	-0.0112179	-0.765104	0.643809	0.220167	0.124695	0.0842333	1
482	0.0284296	1.75084	0.115771	1	0.343372	-0.847387	0.405007	0.462497	0.300412	0.230534	1
483	0.0285332	1.78681	-0.0619075	1	0.227079	0.355676	-0.906603	0.512065	0.369643	0.265032	1
484	0.0286217	1.5602	0.0490651	1	0.442178	0.248331	0.861864	0.415246	0.278797	0.195262	1
485	0.0280994	1.74785	0.105942	1	-0.0293739	-0.693164	0.720182	0.170779	0.0874154	0.0610279	1
486	0.028799	1.61804	0.0476608	1	0.620068	-0.213165	0.755034	0.434892	0.289908	0.207408	1
487	0.0285701	1.6722	0.103057	1	0.484358	-0.314885	0.816238	0.490518	0.337749	0.229452	1
488	0.028799	1.72814	0.104662	1	0.243906	0.281251	0.92812	0.41044	0.236885	0.157818	1
489	0.0289762	1.56809	0.0452908	1	0.433352	0.179969	0.883072	0.413095	0.26968	0.187178	1
490	0.0289762	1.58206	0.0448276	1	0.464763	0.0103344	0.885375	0.436859	0.28413	0.195539	1
491	0.0287876	1.66702	0.1013	1	0.44473	-0.139766	0.884693	0.459878	0.312986	0.195607	1
492	0.0284404	1.74739	0.10438	1	0.0516157	-0.982143	0.180919	0.111673	0.0448863	0.0321876	1
493	0.0292057	1.73156	0.10406	1	0.113787	0.115996	0.98671	0.370595	0.199464	0.131081	1
494	0.0297698	1.68145	0.104017	1	0.538032	-0.0927748	0.837803	0.474416	0.319697	0.23704	1
495	0.0300297	1.62675	0.0500069	1	0.642473	-0.235722	0.729153	0.428507	0.290467	0.202401	1
496	0.0300396	1.70149	0.105609	1	0.315735	-0.0885903	0.944703	0.478494	0.302602	0.209678	1
497	0.0299617	1.73461	0.104571	1	0.0233589	-0.0536077	0.998289	0.356919	0.186359	0.121252	1
498	0.0301282	1.74799	-0.0657972	1	0.280178	-0.115295	-0.952999	0.478494	0.326608	0.241904	1
499	0.0303388	1.73739	0.104432	1	0.00504015	0.334081	0.942531	0.353936	0.200311	0.133341	1
500	0.0303163	1.7379	0.10403	1	0.0597002	0.770902	0.634149	0.27745	0.151139	0.100401	1
501	0.0303402	1.74927	0.10651	1	-0.00859373	-0.797774	0.602896	0.209678	0.117	0.0842333	1
502	0.0305438	1.66958	0.101096	1	0.455588	-0.259173	0.851627	0.488362	0.344555	0.217192	1
503	0.030837	1.69085	0.104517	1	0.412216	-0.0806372	0.907511	0.479179	0.296576	0.212889	1
504	0.0299385	1.74018	0.0912609	1	0.0834011	0.985039	0.150803	0.123756	0.0537978	0.0366904	1
505	0.030837	1.76922	-0.0657972	1	0.265682	0.124565	-0.955979	0.507495	0.346788	0.261366	1
506	0.030837	1.81824	0.0887778	1	0.457295	0.689439	0.561744	0.548066	0.387731	0.286562	1
507	0.0305009	1.74796	0.106193	1	-0.0472027	-0.673132	0.738015	0.163834	0.0832805	0.0592664	1
508	0.0306857	1.63569	0.0520593	1	0.667847	-0.460603	0.584658	0.424473	0.290171	0.209678	1
509	0.0308735	1.677	0.102741	1	0.55412	-0.144363	0.819824	0.499985	0.338353	0.241126	1
